ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALITY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5023541,F,N,Y,0,90000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15945,-3673,1,1,1,0,Core staff,2
5023542,F,N,Y,0,90000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15945,-3673,1,1,1,0,Core staff,2
5023543,F,N,Y,0,90000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15945,-3673,1,1,1,0,Core staff,2
5023544,F,N,Y,0,90000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15945,-3673,1,1,1,0,Core staff,2
5023545,F,N,Y,0,90000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15945,-3673,1,1,1,0,Core staff,2
5023546,M,Y,Y,0,90900,Working,Secondary / secondary special,Married,House / apartment,-21700,-2426,1,0,0,0,Laborers,2
5023547,M,Y,Y,0,90900,Working,Secondary / secondary special,Married,House / apartment,-21700,-2426,1,0,0,0,Laborers,2
5023548,M,Y,Y,0,90900,Working,Secondary / secondary special,Married,House / apartment,-21700,-2426,1,0,0,0,Laborers,2
5023549,M,Y,Y,0,90900,Working,Secondary / secondary special,Married,House / apartment,-21700,-2426,1,0,0,0,Laborers,2
5023550,M,Y,Y,0,90900,Working,Secondary / secondary special,Married,House / apartment,-21700,-2426,1,0,0,0,Laborers,2
6052032,M,Y,Y,0,90900,Working,Secondary / secondary special,Married,House / apartment,-21700,-2426,1,0,0,0,Laborers,2
5023551,F,N,N,0,202500,Commercial associate,Higher education,Single / not married,House / apartment,-12257,-1969,1,0,0,0,Managers,1
5023552,F,N,N,0,202500,Commercial associate,Higher education,Single / not married,House / apartment,-12257,-1969,1,0,0,0,Managers,1
5023553,F,N,N,0,202500,Commercial associate,Higher education,Single / not married,House / apartment,-12257,-1969,1,0,0,0,Managers,1
5023554,F,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-17686,-8756,1,0,0,0,Core staff,3
5023555,F,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-17686,-8756,1,0,0,0,Core staff,3
5023556,F,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-17686,-8756,1,0,0,0,Core staff,3
5023558,F,N,Y,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-17782,-9975,1,0,0,0,Core staff,1
5023559,F,N,Y,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-17782,-9975,1,0,0,0,Core staff,1
5023560,F,N,Y,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-17782,-9975,1,0,0,0,Core staff,1
5023562,F,N,Y,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-17782,-9975,1,0,0,0,Core staff,1
5023563,F,N,Y,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-17782,-9975,1,0,0,0,Core staff,1
5023564,F,N,Y,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-17782,-9975,1,0,0,0,Core staff,1
5023566,M,Y,Y,3,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12323,-1117,1,0,1,0,Laborers,5
5023567,M,Y,Y,3,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12323,-1117,1,0,1,0,Laborers,5
5023569,F,Y,Y,0,180000,Pensioner,Secondary / secondary special,Separated,House / apartment,-21485,365243,1,0,0,0,,1
5023570,F,Y,Y,0,180000,Pensioner,Secondary / secondary special,Separated,House / apartment,-21485,365243,1,0,0,0,,1
5023573,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-22527,365243,1,0,0,0,,2
5023576,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-22527,365243,1,0,0,0,,2
5023577,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-22527,365243,1,0,0,0,,2
5023579,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23006,365243,1,0,1,0,,1
5023580,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23006,365243,1,0,1,0,,1
5023581,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23006,365243,1,0,1,0,,1
5023582,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23006,365243,1,0,1,0,,1
5023584,M,N,N,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-14364,-6352,1,0,0,0,Laborers,1
5023585,M,N,N,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-14364,-6352,1,0,0,0,Laborers,1
5023587,M,N,N,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-14364,-6352,1,0,0,0,Laborers,1
5023588,M,N,N,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-14364,-6352,1,0,0,0,Laborers,1
5023589,M,N,N,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-14364,-6352,1,0,0,0,Laborers,1
5023590,M,N,N,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-14364,-6352,1,0,0,0,Laborers,1
5023591,M,N,N,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-14364,-6352,1,0,0,0,Laborers,1
5023592,M,N,N,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-14364,-6352,1,0,0,0,Laborers,1
5023593,M,N,N,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-14364,-6352,1,0,0,0,Laborers,1
5023594,M,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-23055,365243,1,0,0,0,,2
5023595,M,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-23055,365243,1,0,0,0,,2
5023596,M,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-23055,365243,1,0,0,0,,2
5023598,F,Y,Y,0,225000,Commercial associate,Higher education,Married,House / apartment,-17235,-417,1,0,0,0,Laborers,2
5023599,F,Y,Y,0,225000,Commercial associate,Higher education,Married,House / apartment,-17235,-417,1,0,0,0,Laborers,2
5023600,F,Y,Y,0,225000,Commercial associate,Higher education,Married,House / apartment,-17235,-417,1,0,0,0,Laborers,2
5023602,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20323,-1727,1,0,0,0,Cleaning staff,2
5023603,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20323,-1727,1,0,0,0,Cleaning staff,2
5023604,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20323,-1727,1,0,0,0,Cleaning staff,2
5023605,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20323,-1727,1,0,0,0,Cleaning staff,2
5023608,M,Y,Y,1,360000,Pensioner,Secondary / secondary special,Married,House / apartment,-19832,365243,1,0,0,0,,3
6052106,M,Y,Y,1,360000,Pensioner,Secondary / secondary special,Married,House / apartment,-19832,365243,1,0,0,0,,3
5023609,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-12525,-143,1,0,0,0,,2
5023610,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-12525,-143,1,0,0,0,,2
6052037,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-12525,-143,1,0,0,0,,2
5023611,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17585,-235,1,0,0,0,Drivers,2
5023612,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17585,-235,1,0,0,0,Drivers,2
5023613,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17585,-235,1,0,0,0,Drivers,2
5023614,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17585,-235,1,0,0,0,Drivers,2
5023615,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17585,-235,1,0,0,0,Drivers,2
5023616,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17585,-235,1,0,0,0,Drivers,2
5023617,F,N,Y,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-10806,-720,1,0,0,0,Managers,4
5023618,F,N,Y,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-10806,-720,1,0,0,0,Managers,4
5023619,F,N,Y,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-10806,-720,1,0,0,0,Managers,4
5023621,F,N,Y,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-10806,-720,1,0,0,0,Managers,4
5023622,F,N,Y,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-10806,-720,1,0,0,0,Managers,4
5023623,F,N,N,2,180000,Commercial associate,Incomplete higher,Married,House / apartment,-13803,-3249,1,0,1,0,Sales staff,4
5023624,F,N,N,2,180000,Commercial associate,Incomplete higher,Married,House / apartment,-13803,-3249,1,0,1,0,Sales staff,4
5023626,F,N,N,2,180000,Commercial associate,Incomplete higher,Married,House / apartment,-13803,-3249,1,0,1,0,Sales staff,4
6052107,F,N,N,2,180000,Commercial associate,Incomplete higher,Married,House / apartment,-13803,-3249,1,0,1,0,Sales staff,4
5023627,F,N,Y,0,270000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-13270,-235,1,1,1,1,Core staff,1
5023628,F,N,Y,0,270000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-13270,-235,1,1,1,1,Core staff,1
5023629,F,N,Y,0,270000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-13270,-235,1,1,1,1,Core staff,1
5023630,F,N,Y,0,270000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-13270,-235,1,1,1,1,Core staff,1
5023631,F,N,Y,0,270000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-13270,-235,1,1,1,1,Core staff,1
5023632,F,N,Y,0,270000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-13270,-235,1,1,1,1,Core staff,1
5023635,M,N,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12272,-2212,1,1,0,0,Laborers,3
5023636,M,N,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12272,-2212,1,1,0,0,Laborers,3
5023638,M,N,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12272,-2212,1,1,0,0,Laborers,3
5023639,M,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,-14776,-2212,1,0,0,0,Drivers,4
5023640,M,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,-14776,-2212,1,0,0,0,Drivers,4
5023644,M,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,-14776,-2212,1,0,0,0,Drivers,4
5023645,M,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,-14776,-2212,1,0,0,0,Drivers,4
5023646,M,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,-14776,-2212,1,0,0,0,Drivers,4
5023647,M,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,-14776,-2212,1,0,0,0,Drivers,4
5023650,F,N,N,0,225000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-10229,-1209,1,0,0,0,Accountants,1
5023651,F,N,N,0,225000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-10229,-1209,1,0,0,0,Accountants,1
5023652,F,N,N,0,225000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-10229,-1209,1,0,0,0,Accountants,1
5023655,F,N,N,0,225000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-10229,-1209,1,0,0,0,Accountants,1
5023656,F,N,N,0,225000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-10229,-1209,1,0,0,0,Accountants,1
5023657,F,N,N,0,225000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-10229,-1209,1,0,0,0,Accountants,1
5023660,M,N,Y,2,99000,Working,Secondary / secondary special,Married,House / apartment,-14226,-1026,1,1,1,0,Laborers,4
5023661,M,N,Y,2,99000,Working,Secondary / secondary special,Married,House / apartment,-14226,-1026,1,1,1,0,Laborers,4
5023662,M,N,Y,2,99000,Working,Secondary / secondary special,Married,House / apartment,-14226,-1026,1,1,1,0,Laborers,4
5023663,M,N,Y,2,99000,Working,Secondary / secondary special,Married,House / apartment,-14226,-1026,1,1,1,0,Laborers,4
5023664,M,N,Y,2,99000,Working,Secondary / secondary special,Married,House / apartment,-14226,-1026,1,1,1,0,Laborers,4
5023665,M,N,Y,2,99000,Working,Secondary / secondary special,Married,House / apartment,-14226,-1026,1,1,1,0,Laborers,4
6052038,M,N,Y,2,99000,Working,Secondary / secondary special,Married,House / apartment,-14226,-1026,1,1,1,0,Laborers,4
5023666,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16274,-1513,1,0,0,0,Cooking staff,2
5023668,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16274,-1513,1,0,0,0,Cooking staff,2
5023671,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16274,-1513,1,0,0,0,Cooking staff,2
5023672,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16274,-1513,1,0,0,0,Cooking staff,2
5023673,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16274,-1513,1,0,0,0,Cooking staff,2
5023674,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16274,-1513,1,0,0,0,Cooking staff,2
5023675,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16274,-1513,1,0,0,0,Cooking staff,2
6052039,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16274,-1513,1,0,0,0,Cooking staff,2
6052040,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16274,-1513,1,0,0,0,Cooking staff,2
5023677,F,Y,Y,0,117000,Working,Secondary / secondary special,Married,House / apartment,-11736,-1816,1,0,0,0,Cooking staff,2
5023678,F,Y,Y,0,117000,Working,Secondary / secondary special,Married,House / apartment,-11736,-1816,1,0,0,0,Cooking staff,2
5023679,M,Y,Y,0,225000,Commercial associate,Higher education,Married,House / apartment,-20663,-3887,1,0,1,0,Managers,2
5023681,F,N,Y,1,67500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11084,-1086,1,1,1,0,Sales staff,3
5023682,F,N,Y,1,67500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11084,-1086,1,1,1,0,Sales staff,3
5023683,F,N,Y,1,67500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11084,-1086,1,1,1,0,Sales staff,3
6052108,F,N,Y,1,67500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11084,-1086,1,1,1,0,Sales staff,3
5023684,M,Y,Y,0,279000,Commercial associate,Higher education,Married,House / apartment,-20646,-4039,1,0,1,0,Laborers,2
5023685,M,Y,Y,0,279000,Commercial associate,Higher education,Married,House / apartment,-20646,-4039,1,0,1,0,Laborers,2
5023687,M,Y,Y,0,279000,Commercial associate,Higher education,Married,House / apartment,-20646,-4039,1,0,1,0,Laborers,2
6052113,M,Y,Y,0,279000,Commercial associate,Higher education,Married,House / apartment,-20646,-4039,1,0,1,0,Laborers,2
5023688,F,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-15036,-3339,1,0,0,0,,1
5023689,F,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-15036,-3339,1,0,0,0,,1
5023690,F,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-15036,-3339,1,0,0,0,,1
5023691,F,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-15036,-3339,1,0,0,0,,1
5023692,F,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-15036,-3339,1,0,0,0,,1
5023693,F,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-15036,-3339,1,0,0,0,,1
5023696,F,N,Y,0,117000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12185,-4710,1,1,1,0,Private service staff,2
5023697,F,N,Y,0,117000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12185,-4710,1,1,1,0,Private service staff,2
5023698,F,N,Y,0,117000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12185,-4710,1,1,1,0,Private service staff,2
5023699,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17733,-5622,1,0,1,0,Laborers,2
5023700,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17733,-5622,1,0,1,0,Laborers,2
5023703,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17733,-5622,1,0,1,0,Laborers,2
5023705,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17733,-5622,1,0,1,0,Laborers,2
5023706,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17733,-5622,1,0,1,0,Laborers,2
5023707,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17733,-5622,1,0,1,0,Laborers,2
5023711,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17733,-5622,1,0,1,0,Laborers,2
5023712,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17733,-5622,1,0,1,0,Laborers,2
5023713,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17733,-5622,1,0,1,0,Laborers,2
5023714,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17733,-5622,1,0,1,0,Laborers,2
